Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
2008,8,26,15.7,7.3,11.5,6.5,0,9.6,0,9.6,0,34,48
2008,8,27,17.5,7.6,12.6,5.4,0,0,0,0,0,27,35
2008,8,28,20.7,6.8,13.8,4.2,0,0,0,0,0,27,56
2008,8,29,23.2,7.1,15.2,2.8,0,0,0,0,0,26,41
2008,8,30,15.7,6.5,11.1,6.9,0,9.2,0,9.2,0,NaN,NaN
2008,8,31,6.9,3.5,5.2,12.8,0,10.4,0,10.4,0,NaN,NaN
2008,9,1,12.6,3.4,8,10,0,0,0,0,0,NaN,NaN
2008,9,2,17.9,1.5,9.7,8.3,0,0,0,0,0,NaN,NaN
2008,9,3,14.8,5.1,10,8,0,0.2,0,0.2,0,35,50
2008,9,4,15.2,1.8,8.5,9.5,0,0,0,0,0,NaN,NaN
2008,9,5,15.1,3.5,9.3,8.7,0,0.2,0,0.2,0,NaN,NaN
2008,9,6,14.4,4.1,9.3,8.7,0,1,0,1,0,32,50
2008,9,7,13.7,5.9,9.8,8.2,0,1.2,0,1.2,0,2,33
2008,9,8,18.6,2.3,10.5,7.5,0,0,0,0,0,NaN,NaN
2008,9,9,15.3,6.8,11.1,6.9,0,0.6,0,0.6,0,36,46
2008,9,10,15.8,3.6,9.7,8.3,0,0,0,0,0,NaN,NaN
2008,9,11,23.9,5.2,14.6,3.4,0,0,0,0,0,NaN,NaN
2008,9,12,16.7,5.6,11.2,6.8,0,6.2,0,6.2,0,30,37
2008,9,13,16.5,1.9,9.2,8.8,0,0,0,0,0,NaN,NaN
2008,9,14,21.6,3.7,12.7,5.3,0,0,0,0,0,NaN,NaN
2008,9,15,26.6,5.5,16.1,1.9,0,0,0,0,0,NaN,NaN
2008,9,16,23.7,6.9,15.3,2.7,0,0,0,0,0,NaN,NaN
2008,9,17,26,5.1,15.6,2.4,0,0,0,0,0,NaN,NaN
2008,9,18,24,8.6,16.3,1.7,0,0,0,0,0,NaN,NaN
2008,9,19,22.9,7.4,15.2,2.8,0,0,0,0,0,NaN,NaN
2008,9,20,23.9,4.8,14.4,3.6,0,0,0,0,0,NaN,NaN
2008,9,21,14.5,7.6,11.1,6.9,0,4.4,0,4.4,0,33,46
2008,9,22,13.9,5.4,9.7,8.3,0,1.4,0,1.4,0,32,37
2008,9,23,11.8,4,7.9,10.1,0,10,0,10,0,27,37
2008,9,24,10.4,-1,4.7,13.3,0,0,0,0,0,NaN,NaN
2008,9,25,16.2,3.3,9.8,8.2,0,2.6,0,2.6,0,NaN,NaN
2008,9,26,15.6,3.9,9.8,8.2,0,0,0,0,0,NaN,NaN
2008,9,27,18.9,4.9,11.9,6.1,0,0,0,0,0,31,46
2008,9,28,16.9,0,8.5,9.5,0,0,0,0,0,NaN,NaN
2008,9,29,24.2,4.3,14.3,3.7,0,0,0,0,0,NaN,NaN
2008,9,30,24.4,6.2,15.3,2.7,0,0,0,0,0,NaN,NaN
2008,10,1,27.2,5.7,16.5,1.5,0,0,0,0,0,NaN,NaN
2008,10,2,25.9,7.6,16.8,1.2,0,0,0,0,0,NaN,NaN
2008,10,3,21.7,8.4,15.1,2.9,0,0,0,0,0,NaN,NaN
2008,10,4,14.3,3.3,8.8,9.2,0,0.8,0,0.8,0,NaN,NaN
2008,10,5,17.4,3.5,10.5,7.5,0,0,0,0,0,28,54
2008,10,6,13.8,1.8,7.8,10.2,0,0,0,0,0,27,35
2008,10,7,16.9,5.1,11,7,0,1,0,1,0,27,93
2008,10,8,10,0.4,5.2,12.8,0,0,0,0,0,27,44
2008,10,9,6.3,-5,0.7,17.3,0,0,0,0,0,NaN,NaN
2008,10,10,5,-3.5,0.8,17.2,0,0,0,0,0,35,46
2008,10,11,5.6,-8.1,-1.3,19.3,0,0,0,0,0,16,33
2008,10,12,11.2,-8.6,1.3,16.7,0,0,0,0,0,NaN,NaN
2008,10,13,18.2,-0.7,8.8,9.2,0,0,0,0,0,26,46
2008,10,14,6.7,-0.3,3.2,14.8,0,6.6,0,6.6,0,33,46
2008,10,15,8.3,-4.4,2,16,0,0,0,0,0,NaN,NaN
2008,10,16,12,-1.8,5.1,12.9,0,0,0,0,0,26,33
2008,10,17,20,2.9,11.5,6.5,0,0,0,0,0,27,56
2008,10,18,8.2,1,4.6,13.4,0,0,0,0,0,36,37
2008,10,19,7.9,0.4,4.2,13.8,0,0,0,0,0,19,33
2008,10,20,16.5,-2.1,7.2,10.8,0,0,0,0,0,27,57
2008,10,21,9.9,3.1,6.5,11.5,0,0,0,0,0,31,52
2008,10,22,16.8,-3.8,6.5,11.5,0,0,0,0,0,NaN,NaN
2008,10,23,14.4,2.3,8.4,9.6,0,0,0,0,0,2,63
2008,10,24,15.5,1.8,8.7,9.3,0,0,0,0,0,27,63
2008,10,25,9.4,-5.2,2.1,15.9,0,0,0,0,0,27,65
2008,10,26,2,-8.2,-3.1,21.1,0,0,0,0,0,33,37
2008,10,27,17.8,-5.4,6.2,11.8,0,0,0,0,0,NaN,NaN
2008,10,28,14.3,-1.5,6.4,11.6,0,0,0,0,0,NaN,NaN
2008,10,29,19.7,4.8,12.3,5.7,0,0,0,0,0,30,52
2008,10,30,12.7,-2.9,4.9,13.1,0,0,0,0,0,34,37
2008,10,31,16.6,-0.9,7.9,10.1,0,0,0,0,0,NaN,NaN
2008,11,1,16.5,5.9,11.2,6.8,0,0,0,0,0,NaN,NaN
2008,11,2,17.5,5.1,11.3,6.7,0,0,0,0,0,NaN,NaN
2008,11,3,11.4,0.9,6.2,11.8,0,0,0,0,0,27,57
2008,11,4,4.6,-5.9,-0.7,18.7,0,1,1,2,0,NaN,NaN
2008,11,5,0.9,-0.6,0.2,17.8,0,0,9.6,5.4,7,NaN,NaN
2008,11,6,3,-3,0,18,0,0,0,0,6,NaN,NaN
2008,11,7,11.2,-1.1,5.1,12.9,0,0,0,0,4,32,32
2008,11,8,8.2,-3.5,2.4,15.6,0,0,0,0,0,NaN,NaN
2008,11,9,13.7,1.5,7.6,10.4,0,0,0,0,0,NaN,NaN
2008,11,10,7,-4.5,1.3,16.7,0,0,0,0,0,27,46
2008,11,11,6,-5,0.5,17.5,0,0,0,0,0,NaN,NaN
2008,11,12,13.6,-0.7,6.5,11.5,0,0,0,0,0,27,57
2008,11,13,7.3,-1.8,2.8,15.2,0,0,0,0,0,31,46
2008,11,14,2.8,-4.1,-0.7,18.7,0,0,0,0,0,NaN,NaN
2008,11,15,10.1,-0.9,4.6,13.4,0,1.2,0,1.2,0,24,41
2008,11,16,1.5,-1.8,-0.2,18.2,0,0.8,7.2,8,4,NaN,NaN
2008,11,17,3.5,-1.4,1.1,16.9,0,0.4,0,0.4,5,NaN,NaN
2008,11,18,11,-0.7,5.2,12.8,0,0,1,1,5,36,35
2008,11,19,0.1,-8.1,-4,22,0,0,2,1.2,4,NaN,NaN
2008,11,20,-3.7,-9,-6.4,24.4,0,0,0,0,4,16,54
2008,11,21,5,-5.2,-0.1,18.1,0,0,0,0,3,28,46
2008,11,22,5.1,-1.9,1.6,16.4,0,0,0,0,1,26,57
2008,11,23,5.1,-4.9,0.1,17.9,0,0,0,0,0,NaN,NaN
2008,11,24,10.9,-4.3,3.3,14.7,0,0,0,0,0,26,37
2008,11,25,8.3,0.1,4.2,13.8,0,0,0,0,0,30,33
2008,11,26,7.5,-6.3,0.6,17.4,0,0,0,0,0,NaN,NaN
2008,11,27,6.8,-9.2,-1.2,19.2,0,0,0,0,0,28,46
2008,11,28,5.6,-3.2,1.2,16.8,0,0,0,0,0,NaN,NaN
2008,11,29,7.6,-3.7,2,16,0,0,0,0,0,NaN,NaN
2008,11,30,5.9,-6.8,-0.5,18.5,0,0,0,0,0,NaN,NaN
2008,12,1,14.6,-2.1,6.3,11.7,0,0,0,0,0,34,67
2008,12,2,-1.5,-7.9,-4.7,22.7,0,0,0.4,0.2,0,33,46
2008,12,3,-6.1,-13,-9.6,27.6,0,0,0,0,0,33,41
2008,12,4,5.8,-16.3,-5.3,23.3,0,0,0,0,0,26,46
2008,12,5,6.7,-0.1,3.3,14.7,0,0,0,0,0,27,56
2008,12,6,10.9,-1.7,4.6,13.4,0,0,0,0,0,NaN,NaN
2008,12,7,2.8,-4.4,-0.8,18.8,0,0,10.8,10.8,0,NaN,NaN
2008,12,8,-2.5,-7.6,-5.1,23.1,0,0,0.8,0.8,16,35,32
2008,12,9,6.6,-8.6,-1,19,0,0,1.4,1,16,28,67
2008,12,10,5.6,-5.1,0.3,17.7,0,0,0,0,15,NaN,NaN
2008,12,11,3.1,-10.1,-3.5,21.5,0,0,0,0,10,26,46
2008,12,12,4,-13.7,-4.9,22.9,0,0,9,7.8,9,27,48
2008,12,13,-13.7,-29.7,-21.7,39.7,0,0,4,1.6,20,2,54
2008,12,14,-26.1,-30.3,-28.2,46.2,0,0,0.2,0.2,21,NaN,NaN
2008,12,15,-16.3,-30.6,-23.5,41.5,0,0,0,0,21,NaN,NaN
2008,12,16,-7.9,-16.5,-12.2,30.2,0,0,2.2,2.2,22,34,39
2008,12,17,-7.4,-21.5,-14.5,32.5,0,0,3,1.4,25,36,56
2008,12,18,-19.4,-25.2,-22.3,40.3,0,0,2.6,1.4,27,NaN,NaN
2008,12,19,-23.8,-26.8,-25.3,43.3,0,0,0.8,0.6,28,NaN,NaN
2008,12,20,-20.1,-30.4,-25.3,43.3,0,0,0,0,29,NaN,NaN
2008,12,21,-18.8,-30.3,-24.6,42.6,0,0,0.8,0.8,29,NaN,NaN
2008,12,22,-19.4,-22.7,-21.1,39.1,0,0,1,1,20,34,44
2008,12,23,-12.5,-20.3,-16.4,34.4,0,0,0,0,15,NaN,NaN
2008,12,24,-4.3,-18,-11.2,29.2,0,0,0,0,15,26,54
2008,12,25,-7.6,-16.4,-12,30,0,0,0,0,15,34,39
2008,12,26,-2.3,-24.8,-13.6,31.6,0,0,0,0,14,NaN,NaN
2008,12,27,3.3,-5.8,-1.3,19.3,0,0,0,0,10,26,61
2008,12,28,-4.1,-11.4,-7.8,25.8,0,0,5.6,4,10,NaN,NaN
2008,12,29,-8,-15.9,-12,30,0,0,0.4,0.4,13,NaN,NaN
2008,12,30,-12.9,-19.3,-16.1,34.1,0,0,2.4,1.6,14,NaN,NaN
2008,12,31,0.1,-19.2,-9.6,27.6,0,0,0,0,14,18,44
2009,1,1,-6.4,-22.7,-14.6,32.6,0,0,2.4,1.6,13,36,48
2009,1,2,-21.7,-27.5,-24.6,42.6,0,0,0.4,0,13,35,41
2009,1,3,-7.9,-29.7,-18.8,36.8,0,0,0,0,12,NaN,NaN
2009,1,4,-4,-12.1,-8.1,26.1,0,0,0,0,12,27,44
2009,1,5,1.4,-9,-3.8,21.8,0,0,0,0,12,26,61
2009,1,6,-0.4,-11.2,-5.8,23.8,0,0,0,0,8,NaN,NaN
2009,1,7,-8.1,-13,-10.6,28.6,0,0,1.4,0.6,8,NaN,NaN
2009,1,8,-11.6,-16,-13.8,31.8,0,0,2.4,1,9,36,32
2009,1,9,2.6,-17.6,-7.5,25.5,0,0,0,0,11,26,54
2009,1,10,4.2,-5.7,-0.8,18.8,0,0,0,0,9,25,65
2009,1,11,5.6,-5.9,-0.2,18.2,0,0,0,0,5,26,46
2009,1,12,7.7,-9.7,-1,19,0,0,0,0,4,28,63
2009,1,13,7.5,-9.7,-1.1,19.1,0,0,0,0,3,26,70
2009,1,14,-0.7,-12,-6.4,24.4,0,0,4.8,3.2,3,NaN,NaN
2009,1,15,8.3,-9.2,-0.5,18.5,0,0,0,0,7,NaN,NaN
2009,1,16,10.3,-2.5,3.9,14.1,0,0,0,0,5,27,44
2009,1,17,11,-6.1,2.5,15.5,0,0,0,0,0,NaN,NaN
2009,1,18,14.2,-1.2,6.5,11.5,0,0,0,0,2,NaN,NaN
2009,1,19,11.7,-6.6,2.6,15.4,0,0,0,0,2,NaN,NaN
2009,1,20,7,-7.3,-0.2,18.2,0,0,0,0,2,NaN,NaN
2009,1,21,7.4,-8.6,-0.6,18.6,0,0,0,0,2,NaN,NaN
2009,1,22,-1.7,-21.2,-11.5,29.5,0,0,1,0.2,2,36,61
2009,1,23,-20.5,-23.8,-22.2,40.2,0,0,1,0.4,3,NaN,NaN
2009,1,24,-20.2,-25.3,-22.8,40.8,0,0,0,0,2,NaN,NaN
2009,1,25,-9,-25.2,-17.1,35.1,0,0,0,0,2,NaN,NaN
2009,1,26,-7,-23.5,-15.3,33.3,0,0,0,0,2,NaN,NaN
2009,1,27,2.4,-12.7,-5.2,23.2,0,0,0,0,2,25,85
2009,1,28,2.4,-7.6,-2.6,20.6,0,0,0,0,1,26,59
2009,1,29,8.1,-7.2,0.5,17.5,0,0,0,0,0,26,57
2009,1,30,10.2,5,7.6,10.4,0,0,0,0,0,26,61
2009,1,31,7.3,-8.1,-0.4,18.4,0,0,1,0.4,1,35,78
2009,2,1,1.4,-11.7,-5.2,23.2,0,0,0,0,1,26,32
2009,2,2,8.6,-4.3,2.2,15.8,0,0,0,0,1,27,50
2009,2,3,8.8,-1.8,3.5,14.5,0,0,0,0,0,NaN,NaN
2009,2,4,14,-1.5,6.3,11.7,0,0,0,0,0,NaN,NaN
2009,2,5,13,-3,5,13,0,0,0,0,0,NaN,NaN
2009,2,6,-0.8,-6.1,-3.5,21.5,0,0,0,0,0,34,50
2009,2,7,7.7,-9.4,-0.9,18.9,0,0,0,0,0,27,46
2009,2,8,9.5,-3,3.3,14.7,0,0,0,0,0,27,32
2009,2,9,4.8,-1.6,1.6,16.4,0,0,0,0,0,NaN,NaN
2009,2,10,1.3,-13.3,-6,24,0,0,3.4,2.2,0,30,33
2009,2,11,-4.6,-16.6,-10.6,28.6,0,0,0,0,2,NaN,NaN
2009,2,12,-6.8,-14,-10.4,28.4,0,0,0,0,2,NaN,NaN
2009,2,13,-10.5,-15.2,-12.9,30.9,0,0,2.2,1,2,NaN,NaN
2009,2,14,-12.4,-15.2,-13.8,31.8,0,0,1.4,0.6,5,NaN,NaN
2009,2,15,-11.1,-19.9,-15.5,33.5,0,0,0,0,6,NaN,NaN
2009,2,16,-3.3,-21.1,-12.2,30.2,0,0,0,0,6,NaN,NaN
2009,2,17,-1,-17.7,-9.4,27.4,0,0,0,0,4,NaN,NaN
2009,2,18,1.5,-9.4,-4,22,0,0,0,0,1,33,32
2009,2,19,0.1,-9.4,-4.7,22.7,0,0,1,0.4,0,35,41
2009,2,20,1.6,-13.7,-6.1,24.1,0,0,0,0,1,NaN,NaN
2009,2,21,2.6,-11.2,-4.3,22.3,0,0,0,0,0,NaN,NaN
2009,2,22,-2.3,-13.4,-7.9,25.9,0,0,0,0,0,NaN,NaN
2009,2,23,-7.6,-10.3,-9,27,0,0,1.8,1.8,0,34,35
2009,2,24,-10.2,-18.5,-14.4,32.4,0,0,9.4,4.6,6,NaN,NaN
2009,2,25,-18.5,-22.6,-20.6,38.6,0,0,2,1.4,11,NaN,NaN
2009,2,26,-19.5,-23.5,-21.5,39.5,0,0,0.2,0.2,11,NaN,NaN
2009,2,27,-3.6,-22.2,-12.9,30.9,0,0,0,0,11,NaN,NaN
2009,2,28,-9,-22.9,-16,34,0,0,0,0,8,NaN,NaN
2009,3,1,2.3,-13.2,-5.5,23.5,0,0,0,0,8,NaN,NaN
2009,3,2,12.4,-9,1.7,16.3,0,0,0,0,6,NaN,NaN
2009,3,3,5.5,-1.5,2,16,0,4.2,2.8,5.4,2,NaN,NaN
2009,3,4,7.2,-5.5,0.9,17.1,0,0,0,0,0,27,39
2009,3,5,2.2,-15.6,-6.7,24.7,0,0,0.4,0.2,0,34,74
2009,3,6,-4.4,-18.5,-11.5,29.5,0,0,0,0,0,NaN,NaN
2009,3,7,3.8,-8.7,-2.5,20.5,0,0,9,5.6,0,34,69
2009,3,8,-7.2,-20.7,-14,32,0,0,0.8,0.8,7,2,70
2009,3,9,-20.6,-25.7,-23.2,41.2,0,0,1.2,1.2,7,NaN,NaN
2009,3,10,-21.4,-26.2,-23.8,41.8,0,0,0.6,0.6,4,NaN,NaN
2009,3,11,-9.5,-26,-17.8,35.8,0,0,0,0,4,NaN,NaN
2009,3,12,6,-16.5,-5.3,23.3,0,0,0,0,3,27,43
2009,3,13,10.9,2,6.5,11.5,0,0,0,0,2,25,63
2009,3,14,9.2,-2.1,3.6,14.4,0,0,0,0,1,28,48
2009,3,15,6.8,-8.8,-1,19,0,0,0,0,0,NaN,NaN
2009,3,16,-3.9,-8.2,-6.1,24.1,0,0,0.8,0.8,0,NaN,NaN
2009,3,17,-1.8,-8.8,-5.3,23.3,0,0,0,0,0,NaN,NaN
2009,3,18,6.5,-12.6,-3.1,21.1,0,0,0,0,0,26,32
2009,3,19,12.4,-0.9,5.8,12.2,0,0,0,0,0,27,44
2009,3,20,12.8,-1.6,5.6,12.4,0,0,0,0,0,NaN,NaN
2009,3,21,10.5,-3,3.8,14.2,0,0,2.2,2.2,0,36,48
2009,3,22,-2.5,-5,-3.8,21.8,0,0,16.8,15.2,12,35,56
2009,3,23,-0.9,-7.6,-4.3,22.3,0,0,0,0,19,34,52
2009,3,24,-1.9,-9.6,-5.8,23.8,0,0,0,0,8,NaN,NaN
2009,3,25,-5.1,-11.9,-8.5,26.5,0,0,1.8,1.6,7,35,44
2009,3,26,-0.8,-16.3,-8.6,26.6,0,0,0,0,7,18,33
2009,3,27,5.2,-7,-0.9,18.9,0,0,0,0,5,35,46
2009,3,28,0.5,-3.6,-1.6,19.6,0,0,6,3.4,3,NaN,NaN
2009,3,29,-0.8,-10.3,-5.6,23.6,0,0,3.8,3.8,13,4,46
2009,3,30,5,-12.5,-3.8,21.8,0,0,0,0,9,NaN,NaN
2009,3,31,5.8,-3.8,1,17,0,0,0.4,0.2,4,34,46
2009,4,1,1.4,-4.9,-1.8,19.8,0,0,2,1,3,34,39
2009,4,2,2,-8.5,-3.3,21.3,0,0,0,0,0,NaN,NaN
2009,4,3,-0.6,-4.6,-2.6,20.6,0,0,0,0,0,NaN,NaN
2009,4,4,3.3,-5.5,-1.1,19.1,0,0,0,0,0,NaN,NaN
2009,4,5,9.6,-6.6,1.5,16.5,0,0,0,0,0,16,35
2009,4,6,12.8,0.2,6.5,11.5,0,0,0,0,0,27,44
2009,4,7,11.6,-1.8,4.9,13.1,0,0,0,0,0,NaN,NaN
2009,4,8,11.5,-2.7,4.4,13.6,0,0,0,0,0,NaN,NaN
2009,4,9,16.8,-1.4,7.7,10.3,0,0,0,0,0,NaN,NaN
2009,4,10,14.8,3,8.9,9.1,0,0,0,0,0,NaN,NaN
2009,4,11,15.5,0,7.8,10.2,0,0,0,0,0,28,44
2009,4,12,14.2,0.5,7.4,10.6,0,0,0,0,0,29,33
2009,4,13,11.3,-2.4,4.5,13.5,0,0,0,0,0,32,56
2009,4,14,3,-0.7,1.2,16.8,0,0,1,1,0,34,59
2009,4,15,7.2,-1.3,3,15,0,0,0,0,0,NaN,NaN
2009,4,16,10.7,-3.5,3.6,14.4,0,0,0,0,0,NaN,NaN
2009,4,17,15.7,-3.1,6.3,11.7,0,0,0,0,0,16,32
2009,4,18,13.8,3.1,8.5,9.5,0,0,0,0,0,27,39
2009,4,19,14.8,-2.1,6.4,11.6,0,0,0,0,0,27,41
2009,4,20,20.4,4.9,12.7,5.3,0,0,0,0,0,26,50
2009,4,21,21.4,3.3,12.4,5.6,0,0,0,0,0,25,39
2009,4,22,11.6,-3.3,4.2,13.8,0,0,5,4.8,0,35,56
2009,4,23,-0.7,-7.8,-4.3,22.3,0,0,2,1.4,6,35,56
2009,4,24,4.4,-7.1,-1.4,19.4,0,0,0,0,0,NaN,NaN
2009,4,25,6.6,-2.8,1.9,16.1,0,1,1,2,0,34,52
2009,4,26,6,-3.9,1.1,16.9,0,0,1,0.8,0,36,63
2009,4,27,2.2,-3.7,-0.8,18.8,0,0,0,0,1,NaN,NaN
2009,4,28,3.4,-5.6,-1.1,19.1,0,0,0.4,0.4,0,1,35
2009,4,29,5.6,-5.6,0,18,0,0,0,0,0,NaN,NaN
2009,4,30,8.3,-3.9,2.2,15.8,0,0,0,0,0,34,48
2009,5,1,14,-1.7,6.2,11.8,0,0,0,0,0,NaN,NaN
2009,5,2,16.7,-1.8,7.5,10.5,0,0,0,0,0,NaN,NaN
2009,5,3,19.5,1.8,10.7,7.3,0,0,0,0,0,25,44
2009,5,4,16.4,6.3,11.4,6.6,0,0,0,0,0,34,50
2009,5,5,16.5,2.9,9.7,8.3,0,0.8,0,0.8,0,26,59
2009,5,6,16,2.5,9.3,8.7,0,0,0,0,0,26,37
2009,5,7,9.5,3.7,6.6,11.4,0,0,0,0,0,4,37
2009,5,8,11.6,2.7,7.2,10.8,0,0,0,0,0,29,59
2009,5,9,14,2.9,8.5,9.5,0,1,0,1,0,2,44
2009,5,10,16,0.4,8.2,9.8,0,0,0,0,0,NaN,NaN
2009,5,11,17.7,1.7,9.7,8.3,0,0,0,0,0,17,32
2009,5,12,10.6,0.3,5.5,12.5,0,5.8,0,5.8,0,35,57
2009,5,13,11.1,-2,4.6,13.4,0,0.8,0,0.8,0,34,54
2009,5,14,8,1.1,4.6,13.4,0,0.2,0,0.2,0,36,48
2009,5,15,12.4,-0.3,6.1,11.9,0,1.4,0,1.4,0,NaN,NaN
2009,5,16,20.4,3,11.7,6.3,0,0,0,0,0,27,44
2009,5,17,24.7,8.4,16.6,1.4,0,0,0,0,0,1,56
2009,5,18,8.7,-0.6,4.1,13.9,0,1,0.4,1.4,0,NaN,NaN
2009,5,19,11.7,-0.4,5.7,12.3,0,1.8,0,1.8,0,36,41
2009,5,20,7.5,0.9,4.2,13.8,0,0.2,0,0.2,0,NaN,NaN
2009,5,21,14.1,-1.4,6.4,11.6,0,0,0,0,0,35,35
2009,5,22,15.7,-0.6,7.6,10.4,0,0,0,0,0,16,35
2009,5,23,21.5,0.9,11.2,6.8,0,0,0,0,0,NaN,NaN
2009,5,24,21.8,5.4,13.6,4.4,0,0,0,0,0,NaN,NaN
2009,5,25,20.4,8.9,14.7,3.3,0,0.8,0,0.8,0,28,46
2009,5,26,21.7,5.4,13.6,4.4,0,0,0,0,0,28,57
2009,5,27,20.7,3.7,12.2,5.8,0,0,0,0,0,28,50
2009,5,28,22,6.2,14.1,3.9,0,0,0,0,0,NaN,NaN
2009,5,29,27.5,6.2,16.9,1.1,0,0,0,0,0,14,33
2009,5,30,25,12,18.5,0,0.5,0,0,0,0,3,46
2009,5,31,21.6,7.6,14.6,3.4,0,0,0,0,0,1,63
2009,6,1,12.9,5.5,9.2,8.8,0,0,0,0,0,36,52
2009,6,2,18.9,0.1,9.5,8.5,0,0,0,0,0,20,39
2009,6,3,23.1,3.9,13.5,4.5,0,0,0,0,0,NaN,NaN
2009,6,4,21.5,7.7,14.6,3.4,0,0,0,0,0,6,33
2009,6,5,10.6,1.1,5.9,12.1,0,5.4,0.6,6,0,13,32
2009,6,6,8.1,0.2,4.2,13.8,0,3.2,3.2,6.4,0,NaN,NaN
2009,6,7,11.1,0,5.6,12.4,0,0,0,0,0,15,35
2009,6,8,12,-0.5,5.8,12.2,0,0,0,0,0,NaN,NaN
2009,6,9,14.7,2.4,8.6,9.4,0,0,0,0,0,NaN,NaN
2009,6,10,18.8,2,10.4,7.6,0,0,0,0,0,NaN,NaN
2009,6,11,23,5.7,14.4,3.6,0,0,0,0,0,NaN,NaN
2009,6,12,23.1,9.3,16.2,1.8,0,3.2,0,3.2,0,26,44
2009,6,13,26.5,7.9,17.2,0.8,0,9.4,0,9.4,0,34,39
2009,6,14,25.2,10.6,17.9,0.1,0,0,0,0,0,NaN,NaN
2009,6,15,25.6,13.1,19.4,0,1.4,0,0,0,0,26,44
2009,6,16,21.5,10.9,16.2,1.8,0,13.6,0,13.6,0,27,44
2009,6,17,22.4,8.6,15.5,2.5,0,0.4,0,0.4,0,33,35
2009,6,18,19.7,9.6,14.7,3.3,0,3.6,0,3.6,0,34,44
2009,6,19,21.8,6.6,14.2,3.8,0,0,0,0,0,27,46
2009,6,20,22.1,8.3,15.2,2.8,0,0,0,0,0,28,39
2009,6,21,16.1,10.4,13.3,4.7,0,0,0,0,0,35,39
2009,6,22,17.3,8.8,13.1,4.9,0,0,0,0,0,35,41
2009,6,23,20.1,10.3,15.2,2.8,0,0,0,0,0,27,52
2009,6,24,24.1,6.1,15.1,2.9,0,0,0,0,0,20,39
2009,6,25,24.7,10.6,17.7,0.3,0,0,0,0,0,29,63
2009,6,26,21.5,8.6,15.1,2.9,0,0,0,0,0,31,48
2009,6,27,23.5,4.4,14,4,0,0,0,0,0,NaN,NaN
2009,6,28,24.5,12.5,18.5,0,0.5,0,0,0,0,3,44
2009,6,29,22.5,9.7,16.1,1.9,0,0,0,0,0,17,44
2009,6,30,18.4,7.5,13,5,0,0,0,0,0,4,56
2009,7,1,19.4,5.1,12.3,5.7,0,0.8,0,0.8,0,7,63
2009,7,2,20.5,6.4,13.5,4.5,0,0.8,0,0.8,0,13,35
2009,7,3,20.3,8.9,14.6,3.4,0,0,0,0,0,35,54
2009,7,4,25.2,11.4,18.3,0,0.3,3.2,0,3.2,0,16,44
2009,7,5,21.5,11.3,16.4,1.6,0,0.8,0,0.8,0,NaN,NaN
2009,7,6,18.3,11.7,15,3,0,24.2,0,24.2,0,19,46
2009,7,7,19.7,9.2,14.5,3.5,0,2.4,0,2.4,0,1,39
2009,7,8,18.1,5.5,11.8,6.2,0,2.2,0,2.2,0,32,54
2009,7,9,16,8.9,12.5,5.5,0,3.2,0,3.2,0,36,50
2009,7,10,22.6,9.3,16,2,0,0.2,0,0.2,0,NaN,NaN
2009,7,11,20.3,11.5,15.9,2.1,0,0,0,0,0,35,33
2009,7,12,25.2,9.8,17.5,0.5,0,0,0,0,0,15,46
2009,7,13,17.9,12.4,15.2,2.8,0,18,0,18,0,1,46
2009,7,14,14.5,9.6,12.1,5.9,0,1.4,0,1.4,0,36,33
2009,7,15,20.5,9.9,15.2,2.8,0,1.2,0,1.2,0,NaN,NaN
2009,7,16,26.6,10.5,18.6,0,0.6,0,0,0,0,NaN,NaN
2009,7,17,26.5,12.1,19.3,0,1.3,0,0,0,0,14,37
2009,7,18,29.8,13.3,21.6,0,3.6,0,0,0,0,15,33
2009,7,19,21.1,11.9,16.5,1.5,0,2.2,0,2.2,0,36,39
2009,7,20,22.5,11.5,17,1,0,0,0,0,0,NaN,NaN
2009,7,21,25.8,9.8,17.8,0.2,0,0,0,0,0,NaN,NaN
2009,7,22,30.6,12.7,21.7,0,3.7,0,0,0,0,16,32
2009,7,23,26.8,14.9,20.9,0,2.9,0,0,0,0,18,32
2009,7,24,29.5,15.7,22.6,0,4.6,0,0,0,0,14,33
2009,7,25,29.6,12.3,21,0,3,0,0,0,0,NaN,NaN
2009,7,26,24.2,16.4,20.3,0,2.3,0.8,0,0.8,0,35,35
2009,7,27,25.8,11.7,18.8,0,0.8,1,0,1,0,NaN,NaN
2009,7,28,20.5,12.9,16.7,1.3,0,0.8,0,0.8,0,2,48
2009,7,29,21.4,11.7,16.6,1.4,0,4.4,0,4.4,0,NaN,NaN
2009,7,30,26.1,9.2,17.7,0.3,0,3,0,3,0,35,35
2009,7,31,23.9,11.3,17.6,0.4,0,0,0,0,0,NaN,NaN
2009,8,1,31.7,12.4,22.1,0,4.1,0,0,0,0,1,78
2009,8,2,28.1,16.2,22.2,0,4.2,0,0,0,0,NaN,NaN
2009,8,3,18.6,8.2,13.4,4.6,0,14.4,0,14.4,0,35,85
2009,8,4,11.9,9.4,10.7,7.3,0,17,0,17,0,NaN,NaN
2009,8,5,12.3,9.1,10.7,7.3,0,5.8,0,5.8,0,15,33
